age_group,date,variable,q5,q20,q50,q80,q95,type,stratification,gt_type,gt_diff,source,region
75+,2021-12-10,pp_voc_R[253],4.7591205,7.792646,13.1406,22.19736,38.113515,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
75+,2021-12-10,pp_voc_R[254],4.305798,7.044928,11.4599,19.51748,32.84617,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
75+,2021-12-10,pp_voc_R[255],4.9583595,8.235278,13.89265,24.21408,40.687115,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
75+,2021-12-10,pp_voc_R[256],4.522802,7.13133,11.53345,19.03968,31.29274,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
0-14,2021-12-11,pp_voc_R[257],4.363823,6.796338,11.074,18.02126,29.379145,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
0-14,2021-12-11,pp_voc_R[258],4.073025,6.229084,9.729445,15.08598,23.615065,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
0-14,2021-12-11,pp_voc_R[259],4.4332525,7.42874,12.47335,21.36694,36.53905,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
0-14,2021-12-11,pp_voc_R[260],5.1841995,8.652078,14.83415,25.17892,41.928165,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
0-14,2021-12-11,pp_voc_R[261],3.523481,5.991228,10.37935,17.76038,30.70293,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
0-14,2021-12-11,pp_voc_R[262],5.4418105,8.053376,12.5679,19.64466,31.50508,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
15-29,2021-12-11,pp_voc_R[263],5.6229345,8.570702,13.149,20.2279,30.798875,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
15-29,2021-12-11,pp_voc_R[264],4.1534195,6.512246,10.22635,16.5969,27.252665,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
15-29,2021-12-11,pp_voc_R[265],5.0284165,7.612944,11.7667,18.27372,27.85799,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
15-29,2021-12-11,pp_voc_R[266],6.1571335,9.625102,15.13845,24.10822,37.761965,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
15-29,2021-12-11,pp_voc_R[267],3.560585,5.9773,10.0744,16.53576,26.975895,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
15-29,2021-12-11,pp_voc_R[268],5.299899,7.8581,12.19065,19.03586,29.88103,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
30-44,2021-12-11,pp_voc_R[269],5.7745005,8.821572,13.7179,21.94258,33.49231,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
30-44,2021-12-11,pp_voc_R[270],4.919349,7.708388,11.8633,18.47038,28.78176,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
30-44,2021-12-11,pp_voc_R[271],4.412258,7.429354,12.59745,21.2785,35.9979,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
30-44,2021-12-11,pp_voc_R[272],3.8333135,6.134436,9.8274,15.69968,24.74682,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
30-44,2021-12-11,pp_voc_R[273],4.7347385,7.564184,12.54515,20.97614,34.030185,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
30-44,2021-12-11,pp_voc_R[274],4.9550805,7.13877,10.8215,16.8855,25.38517,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
45-59,2021-12-11,pp_voc_R[275],5.636649,8.529354,13.2366,20.1691,30.73752,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
45-59,2021-12-11,pp_voc_R[276],5.143439,7.802098,12.0921,18.61638,29.693265,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
45-59,2021-12-11,pp_voc_R[277],4.138757,6.649876,10.76165,17.16114,27.26461,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
45-59,2021-12-11,pp_voc_R[278],6.474615,10.1763,15.9072,25.31144,40.81141,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
45-59,2021-12-11,pp_voc_R[279],4.953664,8.82328,16.12535,28.6226,50.975105,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
45-59,2021-12-11,pp_voc_R[280],5.073298,8.39895,14.01225,24.25778,41.128325,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
45-59,2021-12-11,pp_voc_R[281],4.566775,7.35141,11.8355,19.10284,30.35859,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
60-74,2021-12-11,pp_voc_R[282],5.838582,8.523672,13.51135,21.50962,34.38106,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
60-74,2021-12-11,pp_voc_R[283],4.674763,7.090838,11.1056,17.48502,26.19569,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
60-74,2021-12-11,pp_voc_R[284],3.5804305,5.828716,9.8245,16.72916,27.48317,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
60-74,2021-12-11,pp_voc_R[285],4.629242,7.594398,13.2401,22.44746,37.28047,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
60-74,2021-12-11,pp_voc_R[286],4.713545,7.823628,13.4236,23.34734,39.90583,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
60-74,2021-12-11,pp_voc_R[287],3.993978,6.506354,10.37845,17.2542,28.209035,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
75+,2021-12-11,pp_voc_R[288],6.4631885,10.18858,16.51185,26.61658,44.98963,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
75+,2021-12-11,pp_voc_R[289],5.435369,8.692588,14.2608,23.35724,38.407885,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
75+,2021-12-11,pp_voc_R[290],3.722863,6.237746,10.4823,17.1532,27.57349,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
75+,2021-12-11,pp_voc_R[291],4.13885,7.965718,15.76775,30.6324,58.16333,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
75+,2021-12-11,pp_voc_R[292],4.707853,7.505886,12.08705,19.27358,31.292885,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
75+,2021-12-11,pp_voc_R[293],5.3923725,8.400928,14.0074,23.05712,37.68258,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
75+,2021-12-11,pp_voc_R[294],5.028857,7.368502,11.23925,17.33484,26.33352,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
0-14,2021-12-12,pp_voc_R[295],5.829204,9.187258,14.9135,24.11558,39.428135,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
0-14,2021-12-12,pp_voc_R[296],5.4799145,8.296586,12.7802,19.97674,31.174045,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
0-14,2021-12-12,pp_voc_R[297],6.548683,10.70134,17.8092,30.07554,48.37585,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
0-14,2021-12-12,pp_voc_R[298],4.272873,7.165892,12.3299,20.94558,35.10969,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
0-14,2021-12-12,pp_voc_R[299],5.0664795,8.20894,14.1335,24.11194,40.47549,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
0-14,2021-12-12,pp_voc_R[300],3.48792,5.799498,10.11615,17.38848,29.64498,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
0-14,2021-12-12,pp_voc_R[301],5.054897,7.730496,12.12735,19.01626,29.63428,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
15-29,2021-12-12,pp_voc_R[302],5.6749915,8.345286,12.6845,19.10502,29.58636,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
15-29,2021-12-12,pp_voc_R[303],3.6574225,5.827036,9.224265,14.7899,23.78942,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
15-29,2021-12-12,pp_voc_R[304],4.433516,6.81562,10.4884,16.11446,25.404935,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
15-29,2021-12-12,pp_voc_R[305],5.621939,8.750638,13.68315,21.6579,33.788865,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
15-29,2021-12-12,pp_voc_R[306],3.2415995,5.32565,8.965875,14.8621,24.358405,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
15-29,2021-12-12,pp_voc_R[307],4.501719,6.94166,10.80845,16.83608,25.89708,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
30-44,2021-12-12,pp_voc_R[308],5.1593755,7.962694,12.22975,18.91378,30.229055,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
30-44,2021-12-12,pp_voc_R[309],4.530559,6.959754,10.54915,16.49162,25.923905,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
30-44,2021-12-12,pp_voc_R[310],3.921484,6.646392,11.19805,19.64076,34.322255,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
30-44,2021-12-12,pp_voc_R[311],3.4723015,5.467784,8.660575,14.07348,22.6562,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
30-44,2021-12-12,pp_voc_R[312],4.2222785,6.919744,11.3089,18.87002,31.165135,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
30-44,2021-12-12,pp_voc_R[313],4.084229,6.13931,9.67643,15.00848,23.23907,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
45-59,2021-12-12,pp_voc_R[314],4.9560895,7.62735,11.83485,18.3809,28.027615,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
45-59,2021-12-12,pp_voc_R[315],4.514255,6.898012,10.87475,17.13566,26.14829,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
45-59,2021-12-12,pp_voc_R[316],3.7159755,5.921376,9.75712,15.65518,24.846565,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
45-59,2021-12-12,pp_voc_R[317],5.840273,8.865156,13.7669,22.00108,34.204225,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
45-59,2021-12-12,pp_voc_R[318],4.272957,7.842634,13.91185,25.01914,43.92032,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
45-59,2021-12-12,pp_voc_R[319],4.4502395,7.543812,13.151,22.39778,36.71207,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
45-59,2021-12-12,pp_voc_R[320],4.3051085,6.65651,10.7559,17.79578,29.19049,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
60-74,2021-12-12,pp_voc_R[321],5.687489,8.809044,14.11165,22.80584,34.85059,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
60-74,2021-12-12,pp_voc_R[322],4.9794795,7.45841,11.55375,18.26172,28.504955,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
60-74,2021-12-12,pp_voc_R[323],3.698402,6.255752,10.54605,17.8806,30.007565,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
60-74,2021-12-12,pp_voc_R[324],4.864601,8.16659,14.0113,24.7251,41.9039,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
60-74,2021-12-12,pp_voc_R[325],5.015981,8.425708,14.16375,24.8365,41.7347599999999,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
60-74,2021-12-12,pp_voc_R[326],4.0862965,6.636092,11.1789,18.33852,29.48133,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
75+,2021-12-12,pp_voc_R[327],7.211115,11.21356,18.00145,29.14592,46.74432,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
75+,2021-12-12,pp_voc_R[328],5.609655,9.220814,14.77965,24.20748,38.94415,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
75+,2021-12-12,pp_voc_R[329],3.9314425,6.423882,10.80905,18.01626,29.40327,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
75+,2021-12-12,pp_voc_R[330],4.3894775,8.341632,16.6908,32.10302,60.84651,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
75+,2021-12-12,pp_voc_R[331],5.1309885,7.829466,12.66305,20.38718,33.24456,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
75+,2021-12-12,pp_voc_R[332],5.5444485,9.033822,14.9684,24.89912,39.890965,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
75+,2021-12-12,pp_voc_R[333],5.175666,7.722716,11.79005,18.10956,27.260235,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
0-14,2021-12-13,pp_voc_R[334],6.300222,9.670444,15.36245,25.61676,41.006505,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
0-14,2021-12-13,pp_voc_R[335],5.830108,8.730338,13.5941,20.90764,32.94766,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
0-14,2021-12-13,pp_voc_R[336],7.0524985,11.15088,18.78405,32.36194,52.042255,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
0-14,2021-12-13,pp_voc_R[337],4.4093685,7.322386,12.58145,21.28236,36.99242,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
0-14,2021-12-13,pp_voc_R[338],5.393636,8.92797,15.2086,25.6541,43.248665,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
0-14,2021-12-13,pp_voc_R[339],3.639202,6.102016,10.6327,18.71606,31.871355,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
0-14,2021-12-13,pp_voc_R[340],5.3802995,8.282054,12.97075,20.6895,31.428545,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
15-29,2021-12-13,pp_voc_R[341],5.6605655,8.722718,13.37835,20.39948,30.86228,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
15-29,2021-12-13,pp_voc_R[342],4.1447765,6.435444,10.31675,16.76452,27.350185,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
15-29,2021-12-13,pp_voc_R[343],5.031714,7.62165,11.90095,18.19554,29.028055,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
15-29,2021-12-13,pp_voc_R[344],6.4851065,9.871046,15.92475,25.46222,40.591875,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
15-29,2021-12-13,pp_voc_R[345],3.6950585,6.009678,10.04835,17.47152,28.83793,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
15-29,2021-12-13,pp_voc_R[346],5.23806,8.067402,12.44425,19.13642,30.266005,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
30-44,2021-12-13,pp_voc_R[347],6.0679415,9.106456,14.13465,21.95652,35.519205,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
30-44,2021-12-13,pp_voc_R[348],4.883606,7.724956,11.9892,19.1655,29.70817,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
30-44,2021-12-13,pp_voc_R[349],4.5570175,7.739236,12.997,22.33286,37.34139,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
30-44,2021-12-13,pp_voc_R[350],3.905768,6.118212,9.9169,16.20248,26.23877,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
30-44,2021-12-13,pp_voc_R[351],4.575986,7.615212,12.8813,21.49918,36.3793099999999,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
30-44,2021-12-13,pp_voc_R[352],4.659209,7.061088,11.20415,17.53438,27.48173,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
45-59,2021-12-13,pp_voc_R[353],4.8285795,7.281646,11.17445,17.19668,27.25778,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
45-59,2021-12-13,pp_voc_R[354],4.3142155,6.685882,10.4137,16.43614,24.95679,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
45-59,2021-12-13,pp_voc_R[355],3.683065,5.82386,9.410075,15.31564,23.97698,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
45-59,2021-12-13,pp_voc_R[356],5.5355155,8.445824,13.54915,21.46934,35.27114,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
45-59,2021-12-13,pp_voc_R[357],4.268319,7.308108,13.3023,24.17364,43.00839,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
45-59,2021-12-13,pp_voc_R[358],4.541446,7.63365,12.66255,21.75286,36.71808,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
45-59,2021-12-13,pp_voc_R[359],4.1141675,6.401174,10.49375,16.98482,27.836915,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
60-74,2021-12-13,pp_voc_R[360],4.961505,7.510634,12.04605,19.06976,30.26654,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
60-74,2021-12-13,pp_voc_R[361],4.02311,6.310772,9.80944,15.5196,24.934925,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
60-74,2021-12-13,pp_voc_R[362],3.1804445,5.228692,8.93573,15.12694,25.37068,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
60-74,2021-12-13,pp_voc_R[363],4.120698,7.054784,11.9423,20.59262,35.4797,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
60-74,2021-12-13,pp_voc_R[364],4.0000515,6.832712,11.67185,20.34286,34.419265,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
60-74,2021-12-13,pp_voc_R[365],3.593478,5.613228,9.164185,15.21928,24.948335,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
75+,2021-12-13,pp_voc_R[366],5.708283,9.037574,14.4858,23.95084,39.216055,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
75+,2021-12-13,pp_voc_R[367],4.900002,7.78456,12.76835,21.4499,34.130725,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
75+,2021-12-13,pp_voc_R[368],3.3887035,5.522258,9.36329,15.67504,26.427005,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
75+,2021-12-13,pp_voc_R[369],1.380342,2.705642,5.533025,10.78936,20.1876,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
75+,2021-12-13,pp_voc_R[370],1.7957085,2.846332,4.59246,7.498934,12.01933,Posterior prediction,age and region,intrinsic,TRUE,sequence,North West
75+,2021-12-13,pp_voc_R[371],1.776518,2.85438,4.776115,7.887082,12.695175,Posterior prediction,age and region,intrinsic,TRUE,sequence,South East
75+,2021-12-13,pp_voc_R[372],1.6345145,2.57926,3.949865,6.146972,9.293324,Posterior prediction,age and region,intrinsic,TRUE,sequence,South West
0-14,2021-12-14,pp_voc_R[373],1.717277,2.674446,4.23785,6.547126,10.09969,Posterior prediction,age and region,intrinsic,TRUE,sequence,East of England
0-14,2021-12-14,pp_voc_R[374],1.653005,2.475492,3.851625,5.932862,8.92957799999999,Posterior prediction,age and region,intrinsic,TRUE,sequence,London
0-14,2021-12-14,pp_voc_R[375],2.37156,4.07535,6.91645,11.62362,18.779155,Posterior prediction,age and region,intrinsic,TRUE,sequence,Midlands
0-14,2021-12-14,pp_voc_R[376],1.5064755,2.354058,3.82381,6.325708,10.274125,Posterior prediction,age and region,intrinsic,TRUE,sequence,North East and Yorkshire
